9.130506805377081037e-05 8.839314250508323312e-05 9.024933387991040945e-05 9.036631672643125057e-05 8.493453788105398417e-05
9.386072633787989616e-05 1.063172458088956773e-04 9.423684241482988000e-05 1.001497585093602538e-04 9.945532656274735928e-05
1.158501690952107310e-04 1.109195436583831906e-04 1.107444622903130949e-04 1.189033064292743802e-04 1.036617977661080658e-04
1.140893582487478852e-04 1.289609790546819568e-04 1.293384120799601078e-04 1.248924381798133254e-04 1.252343790838494897e-04
1.294707035413011909e-04 1.444448425900191069e-04 1.460389612475410104e-04 1.488450216129422188e-04 1.540618541184812784e-04
1.773580443114042282e-04 1.689287310000509024e-04 1.520664518466219306e-04 1.757168065523728728e-04 1.524879335192963481e-04
1.863627403508871794e-04 1.859301410149782896e-04 1.857377064879983664e-04 1.992803299799561501e-04 1.792739349184557796e-04
2.402910322416573763e-04 2.202749892603605986e-04 1.997989893425256014e-04 2.278044121339917183e-04 2.153200039174407721e-04
2.716423186939209700e-04 2.729351399466395378e-04 2.555940300226211548e-04 2.816724299918860197e-04 2.546143950894474983e-04
3.075617714785039425e-04 2.932725474238395691e-04 3.034948022104799747e-04 3.283492696937173605e-04 3.053435357287526131e-04
3.556876908987760544e-04 3.525598440319299698e-04 3.876707050949335098e-04 3.474309050943702459e-04 3.657710913103073835e-04
4.352520627435296774e-04 4.558349028229713440e-04 4.448972467798739672e-04 4.573002224788069725e-04 4.270706558600068092e-04
5.772120784968137741e-04 5.251709371805191040e-04 5.786243127658963203e-04 5.019434611313045025e-04 5.177207640372216702e-04
6.164943333715200424e-04 6.346368463709950447e-04 6.291079334914684296e-04 6.358066457323729992e-04 7.473333389498293400e-04
7.236478850245475769e-04 8.483350393362343311e-04 8.636259008198976517e-04 8.639693260192871094e-04 8.214968838728964329e-04
1.039381488226354122e-03 1.008799299597740173e-03 1.042946940287947655e-03 1.134669990278780460e-03 1.010948326438665390e-03
1.383546623401343822e-03 1.265907310880720615e-03 1.338755013421177864e-03 1.244035782292485237e-03 1.319027272984385490e-03
1.685637747868895531e-03 1.863347832113504410e-03 2.034906297922134399e-03 1.804491388611495495e-03 1.505129737779498100e-03
2.328697359189391136e-03 2.740402007475495338e-03 2.323020948097109795e-03 2.692024689167737961e-03 3.087661694735288620e-03
3.597496310248970985e-03 3.624157980084419250e-03 4.481201060116291046e-03 5.473199300467967987e-03 3.655334003269672394e-03
1.447890605777502060e-02 6.437432486563920975e-03 1.673265360295772552e-02 7.071208674460649490e-03 1.120970584452152252e-02
9.429947286844253540e-02 8.987853676080703735e-02 1.819421648979187012e-01 1.252568364143371582e-01 5.352636054158210754e-02
3.538474738597869873e-01 4.066920876502990723e-01 3.044728636741638184e-01 3.293910026550292969e-01 3.257670104503631592e-01
5.136142373085021973e-01 5.062232017517089844e-01 5.192213058471679688e-01 4.748631119728088379e-01 4.660296738147735596e-01
6.250382661819458008e-01 6.251631975173950195e-01 6.256315112113952637e-01 6.186290383338928223e-01 6.236915588378906250e-01
