2.146824801080918915e-02 2.176850322774358248e-02 2.341990692088274928e-02 2.341990692088274928e-02 2.146824801080918915e-02
2.086773757694039902e-02 2.236901366161236915e-02 2.161837561927638582e-02 2.101786518540759569e-02 2.116799279387479235e-02
1.906620627533403556e-02 1.861582344993244209e-02 1.966671670920282222e-02 1.981684431767001889e-02 1.771505779912925863e-02
1.696441975679327530e-02 1.756493019066206196e-02 1.576339888905569850e-02 1.636390932292448516e-02 1.816544062453085209e-02
1.366161237051493824e-02 1.561327128058850010e-02 1.681429214832607863e-02 1.681429214832607863e-02 1.591352649752289516e-02
1.456237802131811997e-02 1.456237802131811997e-02 1.576339888905569850e-02 1.606365410599009183e-02 1.591352649752289516e-02
1.501276084671971170e-02 1.336135715358054317e-02 1.321122954511334650e-02 1.396186758744933157e-02 1.321122954511334650e-02
1.351148476204773984e-02 1.261071911124455810e-02 1.336135715358054317e-02 1.336135715358054317e-02 1.306110193664614984e-02
1.110944302657258624e-02 1.321122954511334650e-02 1.186008106890857304e-02 1.246059150277736144e-02 1.170995346044137464e-02
1.110944302657258624e-02 1.095931541810538958e-02 1.231046389431016304e-02 1.216033628584296637e-02 1.110944302657258624e-02
1.140969824350698131e-02 1.065906020117099451e-02 1.155982585197417797e-02 1.080918780963819291e-02 9.908422158835009444e-03
9.007656508031827713e-03 9.307911724966221045e-03 7.806635640294250049e-03 7.806635640294250049e-03 8.257018465695840914e-03
5.254466296351898921e-03 4.954211079417504722e-03 5.704849121753490654e-03 4.954211079417504722e-03 5.104338687884702255e-03
2.101786518540759829e-03 2.402041735475154028e-03 2.251914127007956928e-03 1.951658910073562512e-03 2.251914127007956928e-03
3.002552169343942535e-04 4.503828254015913531e-04 3.002552169343942535e-04 3.002552169343942535e-04 3.002552169343942535e-04
